EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
691682,NEOSHO CO.,GALESBURG,05/27/2017,1100,Hail,1.75, ,0,0,0,0,KS,CST-6, ,115189,C,133,ICT,0,0,Public, , , ,2,E,2,E,GALESBURG,37.47,-95.32,37.47,-95.32,"This was a delayed report.","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",11
703199,FRANKLIN CO.,RANTOUL,05/27/2017,1105,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116926,C,59,TOP,0,0,Public, , , ,0,N,0,N,RANTOUL,38.55,-95.1,38.55,-95.1,"A few quarter size stones were reported.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",12
704510,JOHNSON CO.,AUBRY,05/27/2017,1112,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117104,C,91,EAX,0,0,Trained Spotter, , , ,1,W,1,W,AUBRY,38.77,-94.68,38.77,-94.68,"","On the morning and afternoon of May 27 strong storms took advantage of incredibly high instability over eastern Kansas and western Missouri. Storms initiated in eastern Kansas and produced some marginally severe hail and strong winds. These storms then moved into Missouri and produced hail up to softballs and damaging winds.",13
704516,MIAMI CO.,BUCYRUS,05/27/2017,1113,Thunderstorm Wind,56.00, ,0,0,0,0,KS,CST-6,EG,117104,C,121,EAX,0,0,Emergency Manager, , , ,5,ESE,5,ESE,BUCYRUS,38.7,-94.64,38.7,-94.64,"Damage was reported to fences and power lines. The damage was located roughly between HWY 69 and Stateline from 223rd and 247th St.","On the morning and afternoon of May 27 strong storms took advantage of incredibly high instability over eastern Kansas and western Missouri. Storms initiated in eastern Kansas and produced some marginally severe hail and strong winds. These storms then moved into Missouri and produced hail up to softballs and damaging winds.",14
691683,NEOSHO CO.,ST PAUL,05/27/2017,1130,Hail,1.00, ,0,0,0,0,KS,CST-6, ,115189,C,133,ICT,0,0,Public, , , ,4,WSW,4,WSW,ST PAUL,37.5,-95.24,37.5,-95.24,"The report was received via social media.","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",15
691684,BARTON CO.,ELLINWOOD,05/27/2017,1152,Hail,1.00, ,0,0,0,0,KS,CST-6, ,115189,C,9,ICT,0,0,Public, , , ,1,N,1,N,ELLINWOOD,38.36,-98.58,38.36,-98.58,"The report was received via social media.","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",16
694644,CRAWFORD CO.,MC CUNE,05/27/2017,1155,Thunderstorm Wind,52.00, ,0,0,1000,0,KS,CST-6,EG,115241,C,37,SGF,0,0,Social Media, , , ,0,N,0,N,MC CUNE,37.35,-95.02,37.35,-95.02,"There was a barn blown down north of McCune and metal debris flown across a nearby field. There was also some minor flooding reported via social media. Time was estimated by radar.","A few isolated severe thunderstorms produced reports of large hail, damaging wind gusts, and minor flash flooding.",17
691685,RICE CO.,CHASE,05/27/2017,1203,Hail,1.00, ,0,0,0,0,KS,CST-6, ,115189,C,159,ICT,0,0,Law Enforcement, , , ,1,N,1,N,CHASE,38.36,-98.35,38.36,-98.35,"","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",18
691686,RICE CO.,LITTLE RIVER,05/27/2017,1225,Hail,1.50, ,0,0,0,0,KS,CST-6, ,115189,C,159,ICT,0,0,Trained Spotter, , , ,2,W,2,W,LITTLE RIVER,38.4,-98.05,38.4,-98.05,"","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",19
694641,CRAWFORD CO.,FRONTENAC,05/27/2017,1234,Flash Flood, , ,0,0,0,0,KS,CST-6, ,115241,C,37,SGF,0,0,Fire Department/Rescue,Heavy Rain, , ,1,NE,1,NE,FRONTENAC,37.46,-94.6892,37.4598,-94.6889,"Flash flooding was reported at the corner of McKahn and Crawford Street in Frontenac, Kansas.","A few isolated severe thunderstorms produced reports of large hail, damaging wind gusts, and minor flash flooding.",20
691687,MCPHERSON CO.,CANTON,05/27/2017,1310,Hail,1.50, ,0,0,0,0,KS,CST-6, ,115189,C,113,ICT,0,0,Trained Spotter, , , ,4,SW,4,SW,CANTON,38.33,-97.47,38.33,-97.47,"The trained spotter reported the hail ranged from quarter to ping pong ball-sized and covered the ground. The hail occurred for 5 minutes. The time of the event is estimated from radar.","On May 27th, scattered thunderstorms developed unusually early. Initial development was over Southeast KS late that morning with the first Severe Thunderstorm Warning issued at 1149 AM CDT for Northern Labette and Neosho Counties. Around 15 minutes later, a severe thunderstorm developed over Barton County in Central Kansas. Large hail occurred with both thunderstorms.",21
703200,LYON CO.,PLYMOUTH,05/27/2017,1440,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116926,C,111,TOP,0,0,Trained Spotter, , , ,8,S,8,S,PLYMOUTH,38.3,-96.35,38.3,-96.35,"Reported on the Kansas Turnpike at the Lyon County line.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",22
703202,LYON CO.,PLYMOUTH,05/27/2017,1440,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,116926,C,111,TOP,0,0,Trained Spotter, , , ,8,S,8,S,PLYMOUTH,38.3,-96.35,38.3,-96.35,"Wind gust was estimated on the Kansas Turnpike at the Lyon County line.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",23
703201,LYON CO.,OLPE,05/27/2017,1442,Hail,1.75, ,0,0,0,0,KS,CST-6, ,116926,C,111,TOP,0,0,Trained Spotter, , , ,9,SW,9,SW,OLPE,38.19,-96.3,38.19,-96.3,"","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",24
703203,LYON CO.,OLPE,05/27/2017,1453,Hail,0.88, ,0,0,0,0,KS,CST-6, ,116926,C,111,TOP,0,0,Trained Spotter, , , ,1,S,1,S,OLPE,38.26,-96.17,38.26,-96.17,"","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",25
703204,LYON CO.,OLPE,05/27/2017,1455,Hail,1.75, ,0,0,0,0,KS,CST-6, ,116926,C,111,TOP,0,0,Trained Spotter, , , ,4,SSE,4,SSE,OLPE,38.22,-96.14,38.22,-96.14,"Hail up to golf ball size with the ground completely covered. Damage to the spotters truck was also reported.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",26
703205,LYON CO.,OLPE,05/27/2017,1455,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116926,C,111,TOP,0,0,Public, , , ,1,S,1,S,OLPE,38.26,-96.17,38.26,-96.17,"Video evidence suggests hail at least the size of quarters fell in Olpe.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",27
703207,COFFEY CO.,SHARPE,05/27/2017,1532,Hail,1.75, ,0,0,0,0,KS,CST-6, ,116926,C,31,TOP,0,0,Public, , , ,3,ESE,3,ESE,SHARPE,38.26,-95.63,38.26,-95.63,"Report was delayed.","Two areas of thunderstorms pushed across the area during the morning and early afternoon hours. Several reports of large hail and damaging winds were noted.",28
706282,MORTON CO.,ELKHART,05/27/2017,1844,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117089,C,129,DDC,0,0,Public, , , ,0,N,0,N,ELKHART,37,-101.9,37,-101.9,"","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",29
706288,MORTON CO.,ELKHART,05/27/2017,1846,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,117089,C,129,DDC,0,0,Public, , , ,0,N,0,N,ELKHART,37,-101.9,37,-101.9,"Winds were estimated to be 60 MPH.","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",30
704422,MORTON CO.,(1K5)ELKHART,05/27/2017,1850,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,117089,C,129,DDC,0,0,Public, , , ,3,NNE,3,NNE,(1K5)ELKHART,37.04,-101.86,37.04,-101.86,"Winds were estimated to be at least 60 MPH.","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",31
706289,MORTON CO.,(1K5)ELKHART,05/27/2017,1850,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,117089,C,129,DDC,0,0,Public, , , ,1,E,1,E,(1K5)ELKHART,37,-101.86,37,-101.86,"Winds were estimated to be 60 MPH.","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",32
706285,MORTON CO.,(1K5)ELKHART,05/27/2017,1850,Hail,1.25, ,0,0,0,0,KS,CST-6, ,117089,C,129,DDC,0,0,Public, , , ,1,E,1,E,(1K5)ELKHART,37,-101.86,37,-101.86,"","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",33
706287,STEVENS CO.,FETERITA,05/27/2017,1920,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,117089,C,189,DDC,0,0,Public, , , ,11,S,11,S,FETERITA,37,-101.51,37,-101.51,"Winds were estimated to be 60 MPH.","A mid-level trough stretched from the Great Basin northeastward to the northern Plains early in the day, before it advanced east toward the upper Mississippi and Missouri Valleys. Along the southeastern periphery of this trough, several impulses embedded in southwesterly flow moved across the Plains states and mid/upper Mississippi Valley. A saturated cold front slid through the forecast area creating a thick deck of stratus and high-based thunderstorms that created severe hail and severe wind in Morton and Stevens counties.",34
694642,CHEROKEE CO.,GALENA,05/27/2017,2315,Hail,1.75, ,0,0,0,0,KS,CST-6, ,115241,C,21,SGF,0,0,Public, , , ,5,S,5,S,GALENA,37,-94.62,37,-94.62,"Golf ball size hail was reported near the Downstream Casino.","A few isolated severe thunderstorms produced reports of large hail, damaging wind gusts, and minor flash flooding.",35
694643,CHEROKEE CO.,GALENA,05/27/2017,2320,Hail,1.75, ,0,0,0,0,KS,CST-6, ,115241,C,21,SGF,0,0,Emergency Manager, , , ,1,S,1,S,GALENA,37.06,-94.63,37.06,-94.63,"Golf ball size hail was reported near Galena.","A few isolated severe thunderstorms produced reports of large hail, damaging wind gusts, and minor flash flooding.",36
703405,DOUGLAS CO.,LAWRENCE,05/30/2017,1646,Hail,0.88, ,0,0,0,0,KS,CST-6, ,116962,C,45,TOP,0,0,Emergency Manager, , , ,2,WSW,2,WSW,LAWRENCE,38.96,-95.26,38.96,-95.26,"","Scattered thunderstorms developed during the afternoon along Interstate 70 in far eastern Kansas. Storms continued into the evening hours, producing several large hail reports.",37
704602,JOHNSON CO.,OLATHE,05/30/2017,1706,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117113,C,91,EAX,0,0,Public, , , ,1,NE,1,NE,OLATHE,38.89,-94.81,38.89,-94.81,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",38
704604,JOHNSON CO.,SPRING HILL,05/30/2017,1737,Hail,0.75, ,0,0,0,0,KS,CST-6, ,117113,C,91,EAX,0,0,Trained Spotter, , , ,1,S,1,S,SPRING HILL,38.74,-94.82,38.74,-94.82,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",39
704605,JOHNSON CO.,SPRING HILL,05/30/2017,1739,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117113,C,91,EAX,0,0,Public, , , ,1,W,1,W,SPRING HILL,38.75,-94.83,38.75,-94.83,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",40
703407,DOUGLAS CO.,PLEASANT GROVE,05/30/2017,1741,Hail,0.88, ,0,0,0,0,KS,CST-6, ,116962,C,45,TOP,0,0,Trained Spotter, , , ,3,NE,3,NE,PLEASANT GROVE,38.88,-95.22,38.88,-95.22,"Mostly dime size hail with a few nickels reported.","Scattered thunderstorms developed during the afternoon along Interstate 70 in far eastern Kansas. Storms continued into the evening hours, producing several large hail reports.",41
704606,JOHNSON CO.,SPRING HILL,05/30/2017,1744,Hail,0.75, ,0,0,0,0,KS,CST-6, ,117113,C,91,EAX,0,0,Public, , , ,1,S,1,S,SPRING HILL,38.74,-94.82,38.74,-94.82,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",42
704607,MIAMI CO.,PAOLA MAJESKI ARPT,05/30/2017,1747,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117113,C,121,EAX,0,0,Public, , , ,1,WNW,1,WNW,PAOLA MAJESKI ARPT,38.61,-94.94,38.61,-94.94,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",43
704608,MIAMI CO.,PAOLA,05/30/2017,1756,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117113,C,121,EAX,0,0,Public, , , ,1,W,1,W,PAOLA,38.57,-94.88,38.57,-94.88,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",44
704610,MIAMI CO.,PAOLA,05/30/2017,1757,Hail,1.00, ,0,0,0,0,KS,CST-6, ,117113,C,121,EAX,0,0,State Official, , , ,1,W,1,W,PAOLA,38.57,-94.88,38.57,-94.88,"","On the afternoon and evening of May 30 a few storms rolled through eastern Kansas and western Missouri, producing some marginally severe hail and gusty winds.",45
703408,OSAGE CO.,POMONA RES,05/30/2017,1842,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116962,C,139,TOP,0,0,Trained Spotter, , , ,3,NNW,3,NNW,POMONA RES,38.71,-95.62,38.71,-95.62,"","Scattered thunderstorms developed during the afternoon along Interstate 70 in far eastern Kansas. Storms continued into the evening hours, producing several large hail reports.",46
703409,OSAGE CO.,OVERBROOK,05/30/2017,1843,Hail,1.75, ,0,0,0,0,KS,CST-6, ,116962,C,139,TOP,0,0,Public, , , ,4,SSW,4,SSW,OVERBROOK,38.73,-95.59,38.73,-95.59,"Numerous quarter size hail with some up to golf ball size covering the ground.","Scattered thunderstorms developed during the afternoon along Interstate 70 in far eastern Kansas. Storms continued into the evening hours, producing several large hail reports.",47
703410,OSAGE CO.,MICHIGAN VLY,05/30/2017,1845,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116962,C,139,TOP,0,0,Trained Spotter, , , ,2,WNW,2,WNW,MICHIGAN VLY,38.69,-95.56,38.69,-95.56,"","Scattered thunderstorms developed during the afternoon along Interstate 70 in far eastern Kansas. Storms continued into the evening hours, producing several large hail reports.",48
703423,OSAGE CO.,BURLINGAME,05/31/2017,1057,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116965,C,139,TOP,0,0,Trained Spotter, , , ,9,NNW,9,NNW,BURLINGAME,38.87,-95.87,38.87,-95.87,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",49
703424,OSAGE CO.,SCRANTON,05/31/2017,1101,Hail,1.50, ,0,0,0,0,KS,CST-6, ,116965,C,139,TOP,0,0,Trained Spotter, , , ,7,NW,7,NW,SCRANTON,38.85,-95.82,38.85,-95.82,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",50
703425,OSAGE CO.,SCRANTON,05/31/2017,1116,Hail,1.75, ,0,0,0,0,KS,CST-6, ,116965,C,139,TOP,0,0,Trained Spotter, , , ,3,N,3,N,SCRANTON,38.82,-95.72,38.82,-95.72,"Hail lasted for three minutes.","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",51
703426,OSAGE CO.,CARBONDALE,05/31/2017,1125,Hail,1.25, ,0,0,0,0,KS,CST-6, ,116965,C,139,TOP,0,0,NWS Employee, , , ,3,W,3,W,CARBONDALE,38.82,-95.69,38.82,-95.69,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",52
703428,OSAGE CO.,OVERBROOK,05/31/2017,1132,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116965,C,139,TOP,0,0,Public, , , ,1,W,1,W,OVERBROOK,38.78,-95.56,38.78,-95.56,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",53
691690,NEOSHO CO.,EARLTON,05/31/2017,1152,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,115190,C,133,ICT,0,0,Trained Spotter, , , ,2,WSW,2,WSW,EARLTON,37.57,-95.51,37.57,-95.51,"No damage was reported.","Scattered thunderstorms redeveloped early in the afternoon along a weak stationary front that extended from Central Kansas to Southwest Missouri. With a northwest mid to upper-deck regime, deep layer shear was quite pronounced and therefore favorable for severe thunderstorm development.",54
703430,FRANKLIN CO.,RICHTER,05/31/2017,1153,Hail,1.50, ,0,0,0,0,KS,CST-6, ,116965,C,59,TOP,0,0,Trained Spotter, , , ,3,ENE,3,ENE,RICHTER,38.63,-95.33,38.63,-95.33,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",55
691691,NEOSHO CO.,THAYER,05/31/2017,1158,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,115190,C,133,ICT,0,0,Law Enforcement, , , ,1,NE,1,NE,THAYER,37.49,-95.47,37.49,-95.47,"The 50 to 60 mph winds occurred along the gust front of the thunderstorms.","Scattered thunderstorms redeveloped early in the afternoon along a weak stationary front that extended from Central Kansas to Southwest Missouri. With a northwest mid to upper-deck regime, deep layer shear was quite pronounced and therefore favorable for severe thunderstorm development.",56
703431,FRANKLIN CO.,OTTAWA,05/31/2017,1200,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116965,C,59,TOP,0,0,Emergency Manager, , , ,2,WSW,2,WSW,OTTAWA,38.61,-95.3,38.61,-95.3,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",57
703432,FRANKLIN CO.,OTTAWA,05/31/2017,1206,Hail,1.00, ,0,0,0,0,KS,CST-6, ,116965,C,59,TOP,0,0,Trained Spotter, , , ,2,S,2,S,OTTAWA,38.59,-95.27,38.59,-95.27,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",58
703433,FRANKLIN CO.,OTTAWA,05/31/2017,1208,Hail,1.25, ,0,0,0,0,KS,CST-6, ,116965,C,59,TOP,0,0,Trained Spotter, , , ,1,S,1,S,OTTAWA,38.61,-95.27,38.61,-95.27,"","Thunderstorms traversed northeast Kansas during the early afternoon hours, producing several large hail reports.",59
704616,MIAMI CO.,ANTIOCH,05/31/2017,1219,Hail,1.50, ,0,0,0,0,KS,CST-6, ,117117,C,121,EAX,0,0,Law Enforcement, , , ,1,S,1,S,ANTIOCH,38.71,-94.93,38.71,-94.93,"","On the afternoon of May 31 strong storms moved through eastern Kansas and into western Missouri. These storms brought hail up to 2 inches in diameter and caused some scattered wind damage.",60
704620,MIAMI CO.,HILLSDALE,05/31/2017,1220,Hail,1.75, ,0,0,0,0,KS,CST-6, ,117117,C,121,EAX,0,0,Trained Spotter, , , ,3,WSW,3,WSW,HILLSDALE,38.66,-94.9,38.66,-94.9,"","On the afternoon of May 31 strong storms moved through eastern Kansas and into western Missouri. These storms brought hail up to 2 inches in diameter and caused some scattered wind damage.",61
704621,MIAMI CO.,PAOLA MAJESKI ARPT,05/31/2017,1224,Hail,2.00, ,0,0,0,0,KS,CST-6, ,117117,C,121,EAX,0,0,Fire Department/Rescue, , , ,3,N,3,N,PAOLA MAJESKI ARPT,38.65,-94.92,38.65,-94.92,"","On the afternoon of May 31 strong storms moved through eastern Kansas and into western Missouri. These storms brought hail up to 2 inches in diameter and caused some scattered wind damage.",62
