EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
672710,KIOWA CO.,MULLINVILLE,12/25/2016,1031,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,112630,C,97,DDC,0,0,NWS Storm Survey, ,2.93,30,7,SW,4,SW,MULLINVILLE,37.5001,-99.5565,37.5386,-99.5338,"This QLCS tornado moved out of Ford County at 10:31 AM.  As it moved across Kiowa county at a rapid rate, it struck an outbuilding.  This large cattle barn or quonset was damaged.  Several feed bunks were lifted and carried west and others rolled out of the pens.  Large round hay bales were blown off a stack and rolled 50 yards in several different directions.  A 30 yard stretch of fencing was broken with dried vegetation removed from that area.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",11
672638,HODGEMAN CO.,HANSTON,12/25/2016,1033,Thunderstorm Wind,53.00, ,0,0,0,0,KS,CST-6,EG,112630,C,83,DDC,0,0,Public, , , ,7,SE,7,SE,HANSTON,38.05,-99.62,38.05,-99.62,"Winds were estimated to be 60 MPH.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",12
672711,KIOWA CO.,GREENSBURG,12/25/2016,1051,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,112630,C,97,DDC,0,0,NWS Storm Survey, ,6.34,30,6,SSW,1,SSW,GREENSBURG ARPT,37.5116,-99.3277,37.5921,-99.272,"This QLCS damaged a few trees and destroyed a small shed and carried the debris around 100 yards.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",13
672713,RUSH CO.,NEKOMA,12/25/2016,1054,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,112630,C,165,DDC,0,0,Trained Spotter, ,1.15,30,6,SSE,5,SE,NEKOMA,38.3995,-99.3807,38.4122,-99.3671,"This QLCS was observed briefly before it was lost in the rain.  There was no damage reported.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",14
672712,COMANCHE CO.,WILMORE,12/25/2016,1058,Tornado, ,EF0,0,0,85000,0,KS,CST-6, ,112630,C,33,DDC,0,0,NWS Storm Survey, ,1.88,50,2,SSW,1,SSE,WILMORE,37.3021,-99.2417,37.3209,-99.217,"This QLCS tornado overturned an irrigation sprinkler.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",15
670517,SHERMAN (ZONE), ,12/25/2016,1130,High Wind,70.00, ,0,0,8500,0,KS,MST-7,EG,112341,Z,13,GLD,0,0,Law Enforcement, , , , , , , , , , , , ,"The high winds broke a wooden electrical pole and brought the power lines down near an auto parts store on Highway 24 and tore a sign down at a truck stop on Highway 27 on the south side of Goodland.  A six to eight inch tree limb was also blown down in Goodland.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",16
667685,BARTON CO.,GALATIA,12/25/2016,1138,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,111362,C,9,ICT,0,0,Park/Forest Service, , , ,1,NE,1,NE,GALATIA,38.64,-98.96,38.64,-98.96,"Although no damage was reported, torrential rains caused severe visibility restrictions as low as 1/8 mile.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",17
664992,OSBORNE CO.,ALTON,12/25/2016,1145,Tornado, ,EF0,0,0,5000,0,KS,CST-6, ,111439,C,141,GID,0,0,Law Enforcement, ,1.87,50,4,WNW,5,NW,ALTON,39.503,-99.0182,39.5274,-99.0029,"This tornado briefly touched down northwest of Alton. Along its short path, it damaged trees, tipped over an empty bulk bin and caused very minor damage to a home. The maximum wind speed was estimated to be 85 MPH.","The weather on Christmas 2016 was so unusual that it's probably a safe bet to categorize it as once in a lifetime Christmas weather for this six-county North Central Kansas area. While some past Christmases are remembered for more traditional significant winter weather such as snow, this one will go down in the record books for spring-like severe thunderstorms with damaging winds and even the first December tornado confirmed in this portion of northern Kansas since at least 1950 (when reliable records began). Then, later in the afternoon/evening, the Phillips County area endured an intense damaging wind event featuring sustained values of 30-50 MPH for a few hours and brief peak gusts around 70 MPH. These winds resulted in mainly minor damage to trees and power lines, and also flipped over several irrigation pivots. Because specific storm reports from this area were fairly sparse, the few official reports documented here likely reflect only some of the significant weather observed within North Central Kansas on this day. ||Focusing more detail on the thunderstorms and tornado, the culprit was a narrow, strongly forced squall line that steadily advanced across the entire local area from west-to-east. Timing-wise, this was a fairly early show as convection first entered Rooks/Phillips counties around 11 AM and exited Jewell/Mitchell counties only a few hours later between 1:00-1:30 PM. While most locations experienced sub-severe winds up to around 50 MPH, brief heavy rain and perhaps small hail with the passage of these storms, there were a few transient small-scale bowing segments and circulations embedded within the line, resulting in pockets of damaging winds and one confirmed, short-track tornado. This EF1-rated tornado touched down northwest of Alton around 11:45 AM and tipped over an empty bulk bin and caused very minor damage to a home. ||Even though the day had already featured highly-unusual and locally-damaging Christmas weather, for parts of especially Phillips County the worst was yet to come in the form of early-evening damaging winds. While the vast majority of wind damage associated with this event focused to the north into Nebraska, automated sensors in both Phillipsburg and Logan clocked gusts of 70 MPH from the west-southwest shortly after 5 PM, followed by up to a few hours of sustained speeds to around 40 MPH before easing up. Although gusty evening winds likely brushed into adjacent local counties as well, no known reports breached High Wind Warning criteria. Forecast-wise, while fairly stout winds were anticipated to move in behind the departing low, the ferocity of peak gusts exceeded expectations. ||Closing with an examination of the meteorological setup, it certainly was more reminiscent of March or April in North Central Kansas than late-December. In the mid-upper levels, a powerful, negatively-tilted vorticity maximum deepened over the course of the day as it emerged from the Central Rockies, reaching north central Nebraska by early evening. Just to the southeast of the mid-level low center, a formidable upper jet streak of 120+ knots migrated overhead. At the surface, it was a classic setup for low-topped, severe convection as a deep low pressure system intensified to around 986 millibars in far northeast CO by noon, allowing a warm front to surge north into Nebraska. Despite considerable cloud cover, temperatures rising well into the 50s F and dewpoints climbing into the upper-40s to mid-50s F allowed mixed-layer CAPE to reach a few hundred J/kg. Combined with strong deep-layer wind shear of generally 60-80 knots and exceptional low-level shear of 50-60 knots, even this relatively meager instability proved sufficient for damaging winds and brief tornadoes. By early evening, the intense surface low pressure center reached north central Nebraska, placing the local area behind an occluded Pacific cold front and within a zone of deep atmospheric subsidence. In tandem with other factors such as steadily-rising pressures and increased vertical mixing, this allowed very strong west-southwest winds within a few thousand feet of the surface to mix downward, driving the evening damaging winds in the Phillips County area.",18
667686,RICE CO.,RAYMOND,12/25/2016,1220,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,111362,C,159,ICT,0,0,Law Enforcement, , , ,1,E,1,E,RAYMOND,38.28,-98.41,38.28,-98.41,"Although no damage was reported, there were heavy rains.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",19
667687,RICE CO.,BUSHTON,12/25/2016,1229,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,111362,C,159,ICT,0,0,Trained Spotter, , , ,7,SE,7,SE,BUSHTON,38.45,-98.31,38.45,-98.31,"No damage was reported.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",20
667688,ELLSWORTH CO.,ELLSWORTH,12/25/2016,1236,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,MG,111362,C,53,ICT,0,0,AWOS, , , ,1,N,1,N,ELLSWORTH,38.75,-98.23,38.75,-98.23,"Measured by the Ellsworth Airport AWOS.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",21
670526,WALLACE (ZONE), ,12/25/2016,1245,High Wind,54.00, ,0,0,0,0,KS,MST-7,MG,112341,Z,27,GLD,0,0,Mesonet, , , , , , , , , , , , ,"Reported south of Sharon Springs.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",22
665609,MITCHELL CO.,BELOIT,12/25/2016,1251,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,MG,111439,C,123,GID,0,0,Mesonet, , , ,2,SE,2,SE,BELOIT,39.454,-98.09,39.454,-98.09,"A thunderstorm wind gust of 60 MPH was recorded along a line of thunderstorms.","The weather on Christmas 2016 was so unusual that it's probably a safe bet to categorize it as once in a lifetime Christmas weather for this six-county North Central Kansas area. While some past Christmases are remembered for more traditional significant winter weather such as snow, this one will go down in the record books for spring-like severe thunderstorms with damaging winds and even the first December tornado confirmed in this portion of northern Kansas since at least 1950 (when reliable records began). Then, later in the afternoon/evening, the Phillips County area endured an intense damaging wind event featuring sustained values of 30-50 MPH for a few hours and brief peak gusts around 70 MPH. These winds resulted in mainly minor damage to trees and power lines, and also flipped over several irrigation pivots. Because specific storm reports from this area were fairly sparse, the few official reports documented here likely reflect only some of the significant weather observed within North Central Kansas on this day. ||Focusing more detail on the thunderstorms and tornado, the culprit was a narrow, strongly forced squall line that steadily advanced across the entire local area from west-to-east. Timing-wise, this was a fairly early show as convection first entered Rooks/Phillips counties around 11 AM and exited Jewell/Mitchell counties only a few hours later between 1:00-1:30 PM. While most locations experienced sub-severe winds up to around 50 MPH, brief heavy rain and perhaps small hail with the passage of these storms, there were a few transient small-scale bowing segments and circulations embedded within the line, resulting in pockets of damaging winds and one confirmed, short-track tornado. This EF1-rated tornado touched down northwest of Alton around 11:45 AM and tipped over an empty bulk bin and caused very minor damage to a home. ||Even though the day had already featured highly-unusual and locally-damaging Christmas weather, for parts of especially Phillips County the worst was yet to come in the form of early-evening damaging winds. While the vast majority of wind damage associated with this event focused to the north into Nebraska, automated sensors in both Phillipsburg and Logan clocked gusts of 70 MPH from the west-southwest shortly after 5 PM, followed by up to a few hours of sustained speeds to around 40 MPH before easing up. Although gusty evening winds likely brushed into adjacent local counties as well, no known reports breached High Wind Warning criteria. Forecast-wise, while fairly stout winds were anticipated to move in behind the departing low, the ferocity of peak gusts exceeded expectations. ||Closing with an examination of the meteorological setup, it certainly was more reminiscent of March or April in North Central Kansas than late-December. In the mid-upper levels, a powerful, negatively-tilted vorticity maximum deepened over the course of the day as it emerged from the Central Rockies, reaching north central Nebraska by early evening. Just to the southeast of the mid-level low center, a formidable upper jet streak of 120+ knots migrated overhead. At the surface, it was a classic setup for low-topped, severe convection as a deep low pressure system intensified to around 986 millibars in far northeast CO by noon, allowing a warm front to surge north into Nebraska. Despite considerable cloud cover, temperatures rising well into the 50s F and dewpoints climbing into the upper-40s to mid-50s F allowed mixed-layer CAPE to reach a few hundred J/kg. Combined with strong deep-layer wind shear of generally 60-80 knots and exceptional low-level shear of 50-60 knots, even this relatively meager instability proved sufficient for damaging winds and brief tornadoes. By early evening, the intense surface low pressure center reached north central Nebraska, placing the local area behind an occluded Pacific cold front and within a zone of deep atmospheric subsidence. In tandem with other factors such as steadily-rising pressures and increased vertical mixing, this allowed very strong west-southwest winds within a few thousand feet of the surface to mix downward, driving the evening damaging winds in the Phillips County area.",23
672642,HAMILTON (ZONE), ,12/25/2016,1315,High Wind,51.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,61,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet site is located 1 mile south of Coolidge.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",24
667684,LINCOLN CO.,BEVERLY,12/25/2016,1319,Thunderstorm Wind,52.00, ,0,0,500000,0,KS,CST-6,EG,111362,C,105,ICT,0,0,Law Enforcement, , , ,1,SE,1,SE,BEVERLY,39.01,-97.96,39.01,-97.96,"A roof was blown off a barn.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",25
672736,REPUBLIC CO.,REPUBLIC,12/25/2016,1326,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,112671,C,157,TOP,0,0,Trained Spotter, , , ,1,ESE,1,ESE,REPUBLIC,39.91,-97.8,39.91,-97.8,"Trained spotter estimated wind speeds of 60 mph.","A line of thunderstorms developed across portions of western Kansas a quickly pushed eastward throughout the afternoon. A few strong wind reports upwards of 60 mph were reported across the state.",26
672639,MORTON (ZONE), ,12/25/2016,1335,High Wind,54.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,84,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet station is 8 WNW of Wilburton.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",27
672640,FINNEY (ZONE), ,12/25/2016,1349,High Wind,54.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,63,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet site is located 8 miles south of Johnson City.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",28
672641,FINNEY (ZONE), ,12/25/2016,1351,High Wind,52.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,63,DDC,0,0,ASOS, , , , , , , , , , , , ,"The high wind was measured at the Garden City airport.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",29
664546,SALINE CO.,NEW CAMBRIA,12/25/2016,1353,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,111362,C,169,ICT,0,0,Emergency Manager, ,0.13,40,5,NE,5,NE,NEW CAMBRIA,38.9351,-97.4384,38.9362,-97.4363,"A very brief tornado which was likely a gustnado on the leading edge of a squall line produced minimal damage to a barn roof and trees.","It seemed more like spring than Christmas Day as a vigorous, negatively-tilted upper level wave underwent intense cyclogenesis as it surged northeast from New Mexico to the Nebraska/South Dakota border. An equally intense surface cyclone that was situated over Eastern Colorado teamed with the upper cyclone to produce a truly dynamic system that contained impressive deep-layer shear. All factored in the development of severe thunderstorms over Central Kansas around midday that produced gusts around 60 mph that blew the roof off a barn in Lincoln County. There was also a small, short-lived tornado in Saline County.",30
670520,THOMAS (ZONE), ,12/25/2016,1415,High Wind,64.00, ,0,0,0,0,KS,CST-6,MG,112341,Z,14,GLD,0,0,Mesonet, , , , , , , , , , , , ,"Reported in Colby.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",31
670528,GOVE (ZONE), ,12/25/2016,1415,High Wind,52.00, ,0,0,0,0,KS,CST-6,MG,112341,Z,29,GLD,0,0,Mesonet, , , , , , , , , , , , ,"Reported near Gove.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",32
670521,SHERIDAN (ZONE), ,12/25/2016,1415,High Wind,81.00, ,0,0,0,0,KS,CST-6,MG,112341,Z,15,GLD,0,0,Mesonet, , , , , , , , , , , , ,"Wind gusts up to 93 MPH occurred across the county.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",33
672643,GRANT (ZONE), ,12/25/2016,1419,High Wind,50.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,75,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet site is located 1 mile NW of Ulysses.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",34
672644,SEWARD (ZONE), ,12/25/2016,1425,High Wind,52.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,86,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet site is located 4 miles NE of Hayne.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",35
672645,SCOTT (ZONE), ,12/25/2016,1429,High Wind,50.00, ,0,0,0,0,KS,CST-6,MG,112630,Z,43,DDC,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet site is located 1 mile ESE of Scott City.","A very anomalous weather set-up was in place on Christmas Day across the area.  Early morning dew points had risen to around 60 degrees F which is extremely usual and perhaps unprecedented for southwest Kansas for December 25.   A squall line moved across the entire area and for a while produced QLCS brief tornadoes of which a few caused damage.  High wind behind the Pacific front and dryline was observed during the afternoon.",36
670527,LOGAN (ZONE), ,12/25/2016,1430,High Wind,51.00, ,0,0,0,0,KS,CST-6,MG,112341,Z,28,GLD,0,0,AWOS, , , , , , , , , , , , ,"Reported at the Oakley airport.","During the afternoon and into the early evening high winds developed across Northwest Kansas along and behind an area of eastward moving snow.  The peak wind gust was 93 MPH measured in Hoxie.  The high winds caused damage including two buildings on a farm being blown down near St. Francis, breaking an electric pole in Goodland and blowing down a sign at a truck stop in Goodland.",37
