EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
639624,HASKELL (ZONE), ,05/10/2016,2300,High Wind,70.00, ,0,0,65000,0,KS,CST-6,EG,104214,Z,76,DDC,0,0,Public, , , , , , , , , , , , ,"A pivot irrigation sprinkler was overturned by the high wind at a location 3 miles southwest of Tice.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",11
639627,GRANT (ZONE), ,05/10/2016,2330,High Wind,61.00, ,0,0,0,0,KS,CST-6,EG,104214,Z,75,DDC,0,0,Trained Spotter, , , , , , , , , , , , ,"Winds broke tree branches that were 5 to 6 inches in diameter.  The location was 7 miles northwest of Cave.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",12
639628,FORD (ZONE), ,05/10/2016,2347,High Wind,51.00, ,0,0,0,0,KS,CST-6,MG,104214,Z,78,DDC,0,0,ASOS, , , , , , , , , , , , ,"Dodge City airport.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",13
639610,SEWARD (ZONE), ,05/11/2016,0,High Wind,70.00, ,0,0,65000,0,KS,CST-6,EG,104214,Z,86,DDC,0,0,Public, , , , , , , , , , , , ,"A center pivot irrigation sprinkler was blown over by the high wind at a location 10 miles WNW of Kismet.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",14
639611,FINNEY (ZONE), ,05/11/2016,5,High Wind,54.00, ,0,0,0,0,KS,CST-6,MG,104214,Z,63,DDC,0,0,Department of Highways, , , , , , , , , , , , ,"Mesonet station 1 mile ENE of Garden City measured this high wind gust.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",15
639620,ELLIS (ZONE), ,05/11/2016,100,High Wind,70.00, ,0,0,0,0,KS,CST-6,EG,104214,Z,31,DDC,0,0,Public, , , , , , , , , , , , ,"A large tree was blown down by the high wind.  The trunk diameter was 9 inches.  The location was 1 mile northwest of Ellis.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",16
633113,ELLSWORTH CO.,BLACK WOLF,05/11/2016,200,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105540,C,53,ICT,0,0,Trained Spotter, , , ,4,NW,4,NW,BLACK WOLF,38.79,-98.41,38.79,-98.41,"No damage was reported.","A line of strong storms moved across north central Kansas producing small hail and wind gusts up to 70 mph.",17
633112,ELLSWORTH CO.,ELLSWORTH,05/11/2016,208,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105540,C,53,ICT,0,0,Amateur Radio, , , ,1,N,1,N,ELLSWORTH,38.75,-98.23,38.75,-98.23,"Estimated winds of 70 mph were also reported.","A line of strong storms moved across north central Kansas producing small hail and wind gusts up to 70 mph.",18
633115,ELLSWORTH CO.,ELLSWORTH,05/11/2016,208,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,105540,C,53,ICT,0,0,Trained Spotter, , , ,1,N,1,N,ELLSWORTH,38.74,-98.23,38.74,-98.23,"No damage was reported.","A line of strong storms moved across north central Kansas producing small hail and wind gusts up to 70 mph.",19
631054,CLOUD CO.,CLYDE,05/11/2016,230,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105265,C,29,TOP,0,0,Trained Spotter, , , ,1,SW,1,SW,CLYDE,39.59,-97.41,39.59,-97.41,"Fence blown down along with tree limbs from thunderstorm winds.","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",20
639622,ELLIS (ZONE), ,05/11/2016,255,High Wind,53.00, ,0,0,0,0,KS,CST-6,MG,104214,Z,31,DDC,0,0,AWOS, , , , , , , , , , , , ,"Hays Airport.","A cold front combining with outflow from high based thunderstorms across northern Kansas produced widespread high wind during the early morning hours, before sunrise.",21
631055,GEARY CO.,(FRI)MARSHALL AAF FT,05/11/2016,340,Thunderstorm Wind,55.00, ,0,0,0,0,KS,CST-6,MG,105265,C,61,TOP,0,0,ASOS, , , ,1,NE,1,NE,(FRI)MARSHALL AAF FT,39.06,-96.76,39.06,-96.76,"","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",22
631056,GEARY CO.,(FRI)MARSHALL AAF FT,05/11/2016,346,Thunderstorm Wind,55.00, ,0,0,0,0,KS,CST-6,MG,105265,C,61,TOP,0,0,ASOS, , , ,1,NE,1,NE,(FRI)MARSHALL AAF FT,39.06,-96.76,39.06,-96.76,"","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",23
631057,MARSHALL CO.,HERKIMER,05/11/2016,355,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105265,C,117,TOP,0,0,Law Enforcement, , , ,3,SW,3,SW,HERKIMER,39.84,-96.76,39.84,-96.76,"Estimated wind gust of 60 mph reported near Highway-36 at the Marshall/Washington County line.","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",24
636213,JOHNSON CO.,DE SOTO,05/11/2016,412,Hail,1.50, ,0,0,0,0,KS,CST-6, ,106016,C,91,EAX,0,0,Public, , , ,0,N,0,N,DE SOTO,38.98,-94.97,38.98,-94.97,"This report was received via social media.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",25
636217,JOHNSON CO.,DE SOTO,05/11/2016,415,Hail,1.75, ,0,0,0,0,KS,CST-6, ,106016,C,91,EAX,0,0,Public, , , ,0,N,0,N,DE SOTO,38.98,-94.97,38.98,-94.97,"This report was received via social media.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",26
636214,JOHNSON CO.,DE SOTO,05/11/2016,422,Hail,1.50, ,0,0,0,0,KS,CST-6, ,106016,C,91,EAX,0,0,Emergency Manager, , , ,0,N,0,N,DE SOTO,38.98,-94.97,38.98,-94.97,"Roof and window damage to city buildings was reported by the Emergency Manager. It is unknown to what extent or to what cost the damage caused.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",27
631060,MARSHALL CO.,MARIETTA,05/11/2016,455,Flash Flood, , ,0,0,0,0,KS,CST-6, ,105265,C,117,TOP,0,0,Emergency Manager,Heavy Rain, , ,4,E,5,E,MARIETTA,39.94,-96.53,39.9402,-96.5154,"Water flowing across the roadway near 16th and Deer Train. Approximately 18 inches deep.","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",28
631058,NEMAHA CO.,CENTRALIA,05/11/2016,455,Flash Flood, , ,0,0,0,0,KS,CST-6, ,105265,C,131,TOP,0,0,Law Enforcement,Heavy Rain, , ,1,N,2,NNE,CENTRALIA,39.75,-96.13,39.7529,-96.1161,"Water over the roadway on Highway-187, two miles north of K-9.","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",29
631059,MARSHALL CO.,BEATTIE,05/11/2016,530,Flash Flood, , ,0,0,0,0,KS,CST-6, ,105265,C,117,TOP,0,0,Law Enforcement,Heavy Rain, , ,2,N,4,N,BEATTIE,39.8947,-96.4218,39.9208,-96.4287,"Water flowing over the road approximately 3 miles north of Beattie on K-99.","A squall line of thunderstorms developed across portions of central Kansas during the early morning hours of May 11th. These storms moved eastward into east-central and northeast Kansas.",30
636215,LEAVENWORTH CO.,LANSING,05/11/2016,532,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,106016,C,103,EAX,0,0,Emergency Manager, , , ,0,N,0,N,LANSING,39.25,-94.9,39.25,-94.9,"At least one tree was down across a road and power was reported out across southern sections of Lansing from thunderstorm wind damage.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",31
636216,LEAVENWORTH CO.,LANSING,05/11/2016,557,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,106016,C,103,EAX,0,0,Emergency Manager, , , ,0,N,0,N,LANSING,39.25,-94.9,39.25,-94.9,"Numerous tree limbs and power lines were down across city of Lansing.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",32
636212,LEAVENWORTH CO.,LANSING,05/11/2016,612,Flash Flood, , ,0,0,0,0,KS,CST-6, ,106016,C,103,EAX,0,0,Emergency Manager,Heavy Rain, , ,1,ENE,1,NE,LANSING,39.26,-94.88,39.2596,-94.8825,"Highway 5 at Seven Mile Crek was closed due to high water rapidly flowing over the road.","In the early morning hours on May 11, 2016 a few severe storms rolled through eastern Kansas and brought some gusty, damaging winds, some large hail, and some minor flash flooding.",33
627820,BOURBON CO.,FT SCOTT,05/11/2016,730,Heavy Rain, , ,0,0,0,0,KS,CST-6, ,104421,C,11,SGF,0,0,COOP Observer, , , ,1,NW,1,NW,FT SCOTT,37.84,-94.71,37.84,-94.71,"A CO-OP observer measured a 24 hour rainfall total of 2.11 inches. Pea size hail was also reported.","Isolated thunderstorms produced a report of large hail.",34
624666,JEWELL CO.,WEBBER,05/13/2016,1018,Hail,1.00, ,0,0,0,0,KS,CST-6, ,104309,C,89,GID,0,0,Social Media, , , ,2,E,2,E,WEBBER,39.93,-97.9923,39.93,-97.9923,"","One isolated thunderstorm developed all by itself, dropping one inch hail over part of Jewell County on this Friday morning. The storm started developing over extreme northern Smith County just after 9 a.m. CST. It headed due east, entering northwestern Jewell County around 9:30 a.m. CST. The storm strengthened over north central and northeastern Jewell County, with 1 inch hail being reported just southeast of Webber at 10:18 a.m. CST.||This storm developed as a strong cold front entered northern Kansas during the mid to late morning hours. Temperatures quickly warmed into the middle 70s, and with dewpoints in the lower 50s and mid-level lapse rates in excess of 8 degrees C/km, SBCAPE was around 1000 J/kg. MLCAPE was more than 500 J/kg, but less than 1000 J/kg. Effective deep layer shear was around 35 knots.",35
632381,REPUBLIC CO.,REPUBLIC,05/13/2016,1028,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,157,TOP,0,0,Public, , , ,0,N,0,N,REPUBLIC,39.92,-97.82,39.92,-97.82,"Up to quarter size hail at the post office, covering the ground.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",36
632387,REPUBLIC CO.,RYDAL,05/13/2016,1043,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,157,TOP,0,0,Public, , , ,6,N,6,N,RYDAL,39.91,-97.7,39.91,-97.7,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",37
632388,REPUBLIC CO.,MUNDEN,05/13/2016,1058,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,157,TOP,0,0,Public, , , ,1,SW,1,SW,MUNDEN,39.91,-97.51,39.91,-97.51,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",38
632389,MARSHALL CO.,BESTWALL,05/13/2016,1154,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,117,TOP,0,0,Trained Spotter, , , ,1,NE,1,NE,BESTWALL,39.69,-96.66,39.69,-96.66,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",39
632395,POTTAWATOMIE CO.,WESTMORELAND,05/13/2016,1232,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,149,TOP,0,0,Emergency Manager, , , ,2,NW,2,NW,WESTMORELAND,39.42,-96.45,39.42,-96.45,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",40
632397,POTTAWATOMIE CO.,ST MARYS,05/13/2016,1305,Hail,0.75, ,0,0,0,0,KS,CST-6, ,105266,C,149,TOP,0,0,Trained Spotter, , , ,1,N,1,N,ST MARYS,39.21,-96.07,39.21,-96.07,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",41
632398,POTTAWATOMIE CO.,ST MARYS,05/13/2016,1306,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,149,TOP,0,0,Public, , , ,1,SE,1,SE,ST MARYS,39.19,-96.06,39.19,-96.06,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",42
632399,WABAUNSEE CO.,VERA,05/13/2016,1457,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,197,TOP,0,0,Trained Spotter, , , ,2,SSE,2,SSE,VERA,39.02,-96.09,39.02,-96.09,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",43
632403,MORRIS CO.,COUNCIL GROVE RES,05/13/2016,1504,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105266,C,127,TOP,0,0,Public, , , ,1,NW,1,NW,COUNCIL GROVE RES,38.69,-96.53,38.69,-96.53,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",44
633116,HARVEY CO.,NEWTON,05/13/2016,1515,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105542,C,79,ICT,0,0,Trained Spotter, , , ,1,SE,1,SE,NEWTON,38.04,-97.34,38.04,-97.34,"","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",45
633117,HARVEY CO.,SEDGWICK,05/13/2016,1520,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,79,ICT,0,0,Amateur Radio, , , ,0,N,0,N,SEDGWICK,37.92,-97.43,37.92,-97.43,"","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",46
632483,SHAWNEE CO.,(FOE)FORBES FLD TOPE,05/13/2016,1525,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105266,C,177,TOP,0,0,Public, , , ,4,WSW,4,WSW,(FOE)FORBES FLD TOPE,38.93,-95.74,38.93,-95.74,"Estimated wind gust.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",47
632478,OSAGE CO.,CARBONDALE,05/13/2016,1530,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,105266,C,139,TOP,0,0,Emergency Manager, , , ,4,NW,4,NW,CARBONDALE,38.86,-95.69,38.86,-95.69,"At least 4 inch diameter limbs down.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",48
632413,SHAWNEE CO.,WAKARUSA,05/13/2016,1531,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,177,TOP,0,0,Public, , , ,3,NW,3,NW,WAKARUSA,38.91,-95.74,38.91,-95.74,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",49
632445,SHAWNEE CO.,WAKARUSA,05/13/2016,1532,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,177,TOP,0,0,Trained Spotter, , , ,2,WSW,2,WSW,WAKARUSA,38.87,-95.73,38.87,-95.73,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",50
632450,SHAWNEE CO.,WAKARUSA,05/13/2016,1534,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,177,TOP,0,0,Public, , , ,0,N,0,N,WAKARUSA,38.88,-95.7,38.88,-95.7,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",51
632459,OSAGE CO.,CARBONDALE,05/13/2016,1535,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,139,TOP,0,0,Public, , , ,5,NW,5,NW,CARBONDALE,38.86,-95.7,38.86,-95.7,"Winds were also estimated to be 60 MPH.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",52
632480,OSAGE CO.,CARBONDALE,05/13/2016,1538,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,105266,C,139,TOP,0,0,Emergency Manager, , , ,3,W,3,W,CARBONDALE,38.82,-95.69,38.82,-95.69,"Four inch diameter limbs snapped.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",53
632482,OSAGE CO.,CARBONDALE,05/13/2016,1539,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105266,C,139,TOP,0,0,Public, , , ,5,NW,5,NW,CARBONDALE,38.86,-95.7,38.86,-95.7,"Quarter size hail was also falling.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",54
632462,OSAGE CO.,CARBONDALE,05/13/2016,1542,Hail,0.75, ,0,0,0,0,KS,CST-6, ,105266,C,139,TOP,0,0,Trained Spotter, , , ,4,NE,4,NE,CARBONDALE,38.86,-95.58,38.86,-95.58,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",55
632472,OSAGE CO.,OVERBROOK,05/13/2016,1547,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,139,TOP,0,0,NWS Employee, , , ,1,W,1,W,OVERBROOK,38.78,-95.56,38.78,-95.56,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",56
633118,BUTLER CO.,POTWIN,05/13/2016,1555,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105542,C,15,ICT,0,0,Trained Spotter, , , ,1,S,1,S,POTWIN,37.94,-97.02,37.94,-97.02,"","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",57
633119,SEDGWICK CO.,VALLEY CENTER,05/13/2016,1555,Hail,0.88, ,0,0,0,0,KS,CST-6, ,105542,C,173,ICT,0,0,Emergency Manager, , , ,1,N,1,N,VALLEY CENTER,37.84,-97.37,37.84,-97.37,"","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",58
632377,SHAWNEE CO.,AUBURN,05/13/2016,1600,Flood, , ,0,0,0,0,KS,CST-6, ,105266,C,177,TOP,0,0,Public,Heavy Rain, , ,3,E,2,E,AUBURN,38.9,-95.77,38.9019,-95.7841,"Public report of water running out of fields and over roads. Partially due to hail plugging up waterways.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",59
633120,SEDGWICK CO.,KECHI,05/13/2016,1605,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,173,ICT,0,0,Public, , , ,0,N,0,N,KECHI,37.8,-97.28,37.8,-97.28,"Public report via Facebook.","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",60
633121,BUTLER CO.,TOWANDA,05/13/2016,1611,Hail,1.25, ,0,0,0,0,KS,CST-6, ,105542,C,15,ICT,0,0,Public, , , ,0,N,0,N,TOWANDA,37.8,-97,37.8,-97,"Public report via KSN Channel 3 weather.","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",61
633122,BUTLER CO.,TOWANDA,05/13/2016,1612,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,15,ICT,0,0,Trained Spotter, , , ,0,N,0,N,TOWANDA,37.8,-97,37.8,-97,"","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",62
632485,FRANKLIN CO.,NORWOOD,05/13/2016,1614,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,105266,C,59,TOP,0,0,Broadcast Media, , , ,2,WSW,2,WSW,NORWOOD,38.67,-95.26,38.67,-95.26,"Estimated wind gust.","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",63
632474,FRANKLIN CO.,NORWOOD,05/13/2016,1614,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105266,C,59,TOP,0,0,Broadcast Media, , , ,1,WSW,1,WSW,NORWOOD,38.67,-95.25,38.67,-95.25,"","Scattered thunderstorms developed along the KS/NE border during the late morning hours. These storms pushed southeast across northeast and east-central Kansas.",64
633124,SEDGWICK CO.,BELLAIRE,05/13/2016,1615,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,173,ICT,0,0,Public, , , ,1,E,1,E,BELLAIRE,37.77,-97.26,37.77,-97.26,"Public report via Twitter.","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",65
633125,SUMNER CO.,MILTON,05/13/2016,1622,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,191,ICT,0,0,Law Enforcement, , , ,4,SE,4,SE,MILTON,37.39,-97.74,37.39,-97.74,"Time is estimated from radar.","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",66
633127,SEDGWICK CO.,OAKLAWN,05/13/2016,1628,Hail,1.00, ,0,0,0,0,KS,CST-6, ,105542,C,173,ICT,0,0,Public, , , ,1,N,1,N,OAKLAWN,37.61,-97.3,37.61,-97.3,"Public report via Twitter. Time is estimated from radar.","A line of very powerful storms moved southeast across the southern sections of Kansas producing large hail and damaging winds.",67
