EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
698776,CRAWFORD CO.,FRONTENAC,06/17/2017,416,Hail,0.75, ,0,0,0,0,KS,CST-6, ,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,1,NE,1,NE,FRONTENAC,37.46,-94.69,37.46,-94.69,"","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",17
698777,CRAWFORD CO.,FRANKLIN ARPT,06/17/2017,420,Hail,0.88, ,0,0,0,0,KS,CST-6, ,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,1,SSE,1,SSE,FRANKLIN ARPT,37.48,-94.69,37.48,-94.69,"","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",18
698780,CRAWFORD CO.,FRONTENAC,06/17/2017,430,Thunderstorm Wind,52.00, ,0,0,1000,0,KS,CST-6,EG,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,1,W,1,W,FRONTENAC,37.45,-94.71,37.45,-94.71,"A power line was blown down at the intersection of Highway 69 and Leighton Street.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",19
698779,CRAWFORD CO.,PITTSBURG,06/17/2017,432,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,0,N,0,N,PITTSBURG,37.42,-94.7,37.42,-94.7,"A large tree was blown down on North Broadway.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",20
698784,CRAWFORD CO.,PITTSBURG,06/17/2017,510,Thunderstorm Wind,52.00, ,0,0,1000,0,KS,CST-6,EG,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,1,WSW,1,WSW,PITTSBURG,37.41,-94.72,37.41,-94.72,"A power line was blown down near West 4th Street.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",21
698786,CRAWFORD CO.,PITTSBURG,06/17/2017,510,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,37,SGF,0,0,Social Media, , , ,2,SW,2,SW,PITTSBURG,37.4,-94.72,37.4,-94.72,"Several large tree limbs were blown down on Chestnut Street in Pittsburg.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",22
698778,CRAWFORD CO.,GIRARD,06/17/2017,513,Hail,0.88, ,0,0,0,0,KS,CST-6, ,116224,C,37,SGF,0,0,Social Media, , , ,1,NE,1,NE,GIRARD,37.51,-94.84,37.51,-94.84,"","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",23
698783,CHEROKEE CO.,COLUMBUS,06/17/2017,534,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,21,SGF,0,0,Emergency Manager, , , ,1,W,1,W,COLUMBUS,37.17,-94.84,37.17,-94.84,"Several large tree limbs were blown down.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",24
698782,CHEROKEE CO.,COLUMBUS,06/17/2017,539,Hail,0.75, ,0,0,0,0,KS,CST-6, ,116224,C,21,SGF,0,0,Emergency Manager, , , ,1,W,1,W,COLUMBUS,37.17,-94.84,37.17,-94.84,"","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",25
699003,CHEROKEE CO.,NEUTRAL,06/17/2017,546,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,21,SGF,0,0,Emergency Manager, , , ,1,S,1,S,NEUTRAL,37.08,-94.8,37.08,-94.8,"Several large tree limbs were blown down.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",26
698789,CHEROKEE CO.,RIVERTON,06/17/2017,605,Thunderstorm Wind,61.00, ,0,0,0,0,KS,CST-6,EG,116224,C,21,SGF,0,0,Emergency Manager, , , ,0,N,0,N,RIVERTON,37.08,-94.7,37.08,-94.7,"There was minor damage to a porch of a home. Numerous trees were blown down in the Riverton area.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",27
698787,CRAWFORD CO.,PITTSBURG,06/17/2017,612,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,37,SGF,0,0,Fire Department/Rescue, , , ,1,W,1,W,PITTSBURG,37.42,-94.71,37.42,-94.71,"A large tree limb was blown down on 8th Street in Pittsburg.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",28
698788,CHEROKEE CO.,NEUTRAL,06/17/2017,629,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,116224,C,21,SGF,0,0,Emergency Manager, , , ,1,S,1,S,NEUTRAL,37.08,-94.8,37.08,-94.8,"Several large tree branches were blown down.","Severe thunderstorm produced reports of wind damage and large hail across southeast Kansas.",29
711242,PAWNEE CO.,ZOOK,06/17/2017,1640,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118355,C,145,DDC,0,0,Public, , , ,7,E,7,E,ZOOK,38.06,-98.95,38.06,-98.95,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",30
711243,EDWARDS CO.,BELPRE,06/17/2017,1708,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118355,C,47,DDC,0,0,Public, , , ,3,WSW,3,WSW,BELPRE,37.94,-99.15,37.94,-99.15,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",31
710603,DICKINSON CO.,PEARL,06/17/2017,1732,Hail,1.75, ,0,0,0,0,KS,CST-6, ,118250,C,41,TOP,0,0,Emergency Manager, , , ,2,ENE,2,ENE,PEARL,38.86,-97.02,38.86,-97.02,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",32
711244,HASKELL CO.,TICE,06/17/2017,1736,Hail,0.88, ,0,0,0,0,KS,CST-6, ,118355,C,81,DDC,0,0,Public, , , ,7,NNW,7,NNW,TICE,37.61,-100.77,37.61,-100.77,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",33
710604,GEARY CO.,OLSON,06/17/2017,1743,Hail,1.75, ,0,0,0,0,KS,CST-6, ,118250,C,61,TOP,0,0,Trained Spotter, , , ,5,W,5,W,OLSON,38.88,-96.9,38.88,-96.9,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",34
711245,EDWARDS CO.,BELPRE,06/17/2017,1745,Hail,2.75, ,0,0,0,0,KS,CST-6, ,118355,C,47,DDC,0,0,Public, , , ,0,N,0,N,BELPRE,37.95,-99.1,37.95,-99.1,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",35
710605,MORRIS CO.,WHITE CITY,06/17/2017,1758,Hail,1.75, ,0,0,0,0,KS,CST-6, ,118250,C,127,TOP,0,0,Trained Spotter, , , ,0,N,0,N,WHITE CITY,38.8,-96.73,38.8,-96.73,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",36
711267,GRAY CO.,COPELAND,06/17/2017,1800,Thunderstorm Wind,70.00, ,0,0,0,0,KS,CST-6,EG,118355,C,69,DDC,0,0,Trained Spotter, , , ,2,NE,2,NE,COPELAND,37.55,-100.61,37.55,-100.61,"A train grain car was overturned by the high wind.","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",37
710606,MORRIS CO.,SKIDDY,06/17/2017,1815,Hail,1.75, ,0,0,0,0,KS,CST-6, ,118250,C,127,TOP,0,0,Public, , , ,1,NNW,1,NNW,SKIDDY,38.87,-96.79,38.87,-96.79,"Report received via social media.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",38
711246,EDWARDS CO.,TROUSDALE,06/17/2017,1822,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118355,C,47,DDC,0,0,Public, , , ,2,NNW,2,NNW,TROUSDALE,37.85,-99.1,37.85,-99.1,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",39
710608,SHAWNEE CO.,ELMONT,06/17/2017,1827,Hail,1.25, ,0,0,0,0,KS,CST-6, ,118250,C,177,TOP,0,0,Fire Department/Rescue, , , ,3,SSE,3,SSE,ELMONT,39.13,-95.67,39.13,-95.67,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",40
710609,GEARY CO.,OLSON,06/17/2017,1829,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,61,TOP,0,0,Public, , , ,7,E,7,E,OLSON,38.9,-96.67,38.9,-96.67,"Delayed report. 1.6 inches of rainfall fell in 30 minutes as well.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",41
710610,SHAWNEE CO.,ELMONT,06/17/2017,1830,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,177,TOP,0,0,Trained Spotter, , , ,2,SSE,2,SSE,ELMONT,39.14,-95.69,39.14,-95.69,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",42
711247,EDWARDS CO.,TROUSDALE,06/17/2017,1843,Hail,1.25, ,0,0,0,0,KS,CST-6, ,118355,C,47,DDC,0,0,Public, , , ,3,NE,3,NE,TROUSDALE,37.85,-99.05,37.85,-99.05,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",43
710613,MORRIS CO.,BURDICK,06/17/2017,1845,Hail,0.88, ,0,0,0,0,KS,CST-6, ,118250,C,127,TOP,0,0,Public, , , ,4,NNW,4,NNW,BURDICK,38.62,-96.86,38.62,-96.86,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",44
710612,JEFFERSON CO.,THOMPSONVILLE,06/17/2017,1847,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,87,TOP,0,0,Emergency Manager, , , ,4,NW,4,NW,THOMPSONVILLE,39.14,-95.49,39.14,-95.49,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",45
710619,SHAWNEE CO.,GROVE,06/17/2017,1854,Hail,2.00, ,0,0,0,0,KS,CST-6, ,118250,C,177,TOP,0,0,Public, , , ,5,ENE,5,ENE,GROVE,39.21,-95.79,39.21,-95.79,"Delayed report. Size was estimated from photo online. Time and location was estimated as well.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",46
711249,GRAY CO.,HAGGARD,06/17/2017,1855,Hail,2.00, ,0,0,0,0,KS,CST-6, ,118355,C,69,DDC,0,0,Public, , , ,5,WNW,5,WNW,HAGGARD,37.66,-100.38,37.66,-100.38,"Damage was done to the home and to a vehicle.","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",47
711248,GRAY CO.,HAGGARD,06/17/2017,1855,Hail,2.00, ,0,0,0,0,KS,CST-6, ,118355,C,69,DDC,0,0,Law Enforcement, , , ,3,NW,3,NW,HAGGARD,37.65,-100.34,37.65,-100.34,"Hail damaged 7 windows, 4 vehicles and a metal building.","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",48
711250,GRAY CO.,HAGGARD,06/17/2017,1855,Hail,1.50, ,0,0,0,0,KS,CST-6, ,118355,C,69,DDC,0,0,Public, , , ,7,NW,7,NW,HAGGARD,37.69,-100.38,37.69,-100.38,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",49
710620,DOUGLAS CO.,BIG SPGS,06/17/2017,1906,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,118250,C,45,TOP,0,0,Trained Spotter, , , ,2,SE,2,SE,BIG SPGS,39,-95.46,39,-95.46,"Two inch diameter tree limbs were broken off.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",50
710621,JACKSON CO.,HOYT,06/17/2017,1910,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,85,TOP,0,0,Trained Spotter, , , ,1,W,1,W,HOYT,39.25,-95.71,39.25,-95.71,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",51
710623,JEFFERSON CO.,ROCK CREEK,06/17/2017,1911,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,87,TOP,0,0,Trained Spotter, , , ,4,WSW,4,WSW,ROCK CREEK,39.23,-95.59,39.23,-95.59,"Dime to quarter size hail reported. Heavy rain was also noted.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",52
710625,OSAGE CO.,BURLINGAME,06/17/2017,1911,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,118250,C,139,TOP,0,0,Law Enforcement, , , ,1,N,1,N,BURLINGAME,38.76,-95.83,38.76,-95.83,"Wind speed was estimated.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",53
710626,OSAGE CO.,BURLINGAME,06/17/2017,1912,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,118250,C,139,TOP,0,0,Fire Department/Rescue, , , ,6,N,6,N,BURLINGAME,38.84,-95.82,38.84,-95.82,"Wind speed was estimated.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",54
711251,EDWARDS CO.,HODGES,06/17/2017,1915,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118355,C,47,DDC,0,0,Public, , , ,6,S,6,S,HODGES,37.74,-99.39,37.74,-99.39,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",55
711252,GRAY CO.,CIMARRON,06/17/2017,1915,Hail,2.00, ,0,0,0,0,KS,CST-6, ,118355,C,69,DDC,0,0,Public, , , ,6,S,6,S,CIMARRON,37.71,-100.34,37.71,-100.34,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",56
710629,JEFFERSON CO.,MERIDEN,06/17/2017,1919,Hail,1.00, ,0,0,0,0,KS,CST-6, ,118250,C,87,TOP,0,0,Trained Spotter, , , ,1,WNW,1,WNW,MERIDEN,39.19,-95.59,39.19,-95.59,"","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",57
711253,FORD CO.,HOWELL,06/17/2017,1929,Hail,1.50, ,0,0,0,0,KS,CST-6, ,118355,C,57,DDC,0,0,Public, , , ,16,S,16,S,HOWELL,37.55,-100.21,37.55,-100.21,"","A broad area of weak low surface pressure extended from the Oklahoma and Texas Panhandles into northeast Kansas, and gradually become displaced southward by the leading edge of a surface high that moved into eastern Colorado. Discreet thunderstorms formed in the warm air near the edge of the cap along the KS/CO line. There were nearly 2000  J/kg CAPE and 40 knots 0-6 bulk shear to work with ahead of the front. Hail, some up to 4 inches was a threat, as well as 70+mph wind speeds for these counties.",58
710631,JEFFERSON CO.,WINCHESTER,06/17/2017,1930,Thunderstorm Wind,52.00, ,0,0,0,0,KS,CST-6,EG,118250,C,87,TOP,0,0,Storm Chaser, , , ,4,E,4,E,WINCHESTER,39.33,-95.2,39.33,-95.2,"Wind speed was estimated.","Supercell thunderstorms developed during the early evening hours of June 17th, 2017. These storms produced very large hail and heavy rainfall. The storms merged into a line and pushed southeast across the forecast area.",59
